HS 1996 Product Code,HS 1996 Product Description,CPC Product Code,CPC Product Description
420212,"Trunks, suit-cases, vanity-cases, executive-cases, brief-cases, school satchels and similar containers :      With outer surface of pastics or of textile materials",2922,"Luggage, handbags and the like, of leather, composition leather, plastic"
420219,"Trunks, suit-cases, vanity-cases, executive-cases, brief-cases, school satchels and similar containers :-- Other",2922,"Luggage, handbags and the like, of leather, composition leather, plastic"
420221,"Handbags, whether or not with shoulder strap, including those without handle :-- With outer surface of leather, of composition leather or of patent leather",2922,"Luggage, handbags and the like, of leather, composition leather, plastic"
420222,"Handbags, whether or not with shoulder strap, including those without handle :-- With outer surface of plastic sheeting or of textile materials",2922,"Luggage, handbags and the like, of leather, composition leather, plastic"
420229,"Handbags, whether or not with shoulder strap, including those without handle :-- Other",2922,"Luggage, handbags and the like, of leather, composition leather, plastic"
420231,"Articles of a kind normally carried in the pocket or in the handbag :-- With outer surface of leather, of composition leather or of patent leather",2922,"Luggage, handbags and the like, of leather, composition leather, plastic"
420232,Articles of a kind normally carried in the pocket or in the handbag :-- With outer surface of plastic sheeting or of textile materials,2922,"Luggage, handbags and the like, of leather, composition leather, plastic"
420239,Articles of a kind normally carried in the pocket or in the handbag :-- Other,2922,"Luggage, handbags and the like, of leather, composition leather, plastic"
420291,"Other :-- With outer surface of leather, of composition leather or of patent leather",2922,"Luggage, handbags and the like, of leather, composition leather, plastic"
420292,Other :-- With outer surface of plastic sheeting or of textile materials,2922,"Luggage, handbags and the like, of leather, composition leather, plastic"
420299,Other,2922,"Luggage, handbags and the like, of leather, composition leather, plastic"
420310,Articles of apparel,28241,Apparel of leather or of composition leather
420321,"Gloves, mittens and mitts :-- Specially designed for use in sports",3844,Other articles and equipment for sports or outdoor games (including
420329,"Gloves, mittens and mitts :-- Other",28242,"Clothing accessories of leather or of composition leather, except sports gloves"
420330,Belts and bandoliers,28242,"Clothing accessories of leather or of composition leather, except sports gloves"
420340,Other clothing accessories,28242,"Clothing accessories of leather or of composition leather, except sports gloves"
420400,"Articles of leather or of composition leather, of a kind used in machinery or mechanical appliances or for other technical uses.",2929,Other articles of leather or composition leather (including articles of a kind used in machinery
420500,Other articles of leather or of composition leather.,2929,Other articles of leather or composition leather (including articles of a kind used in machinery
420610,Catgut,38999,"Articles n.e.c. (including candles, tapers, skins of birds with their"
420690,Other,38999,"Articles n.e.c. (including candles, tapers, skins of birds with their"
430110,"Of mink, whole, with or without head, tail or paws",02972,"Raw furskins, except skins of rabbits, hares and fur-bearing lambs"
430120,"Of rabbit or hare, whole, with or without head, tail or paws",02973,"Skins of rabbits, hares and fur-bearing lambs"
430130,"Of lamb, the following : Astrakhan, Broadtail, Caracul, Persian and similar lamb, Indian, Chinese, Mongolian or Tibetan lamb, whole, with or without head, tail or paws",02973,"Skins of rabbits, hares and fur-bearing lambs"
430140,"Of beaver, whole, with or without head, tail or paws",02972,"Raw furskins, except skins of rabbits, hares and fur-bearing lambs"
430150,"Of musk-rat, whole, with or without head, tail or paws",02972,"Raw furskins, except skins of rabbits, hares and fur-bearing lambs"
430160,"Of fox, whole, with or without head, tail or paws",02972,"Raw furskins, except skins of rabbits, hares and fur-bearing lambs"
430170,"Of seal, whole, with or without head, tail or paws",02972,"Raw furskins, except skins of rabbits, hares and fur-bearing lambs"
430180,"Other furskins, whole, with or without head, tail or paws",02972,"Raw furskins, except skins of rabbits, hares and fur-bearing lambs"
430190,"Heads, tails, paws and other pieces or cuttings, suitable for furriers' use",02972,"Raw furskins, except skins of rabbits, hares and fur-bearing lambs"
430211,"Whole skins, with or without head, tail or paws, not assembled :-- Of mink",2831,Tanned or dressed furskins
430212,"Whole skins, with or without head, tail or paws, not assembled :-- Of rabbit or hare",2831,Tanned or dressed furskins
430213,"Whole skins, with or without head, tail or paws, not assembled :-- Of lamb, the following : Astrakhan, Broadtail, Caracul, Persian and similar lamb, Indian, Chinese, Mongolian or Tibetan lamb",2831,Tanned or dressed furskins
430219,"Whole skins, with or without head, tail or paws, not assembled :-- Other",2831,Tanned or dressed furskins
430220,"Heads, tails, paws and other pieces or cuttings, not assembled",2831,Tanned or dressed furskins
430230,"Whole skins and pieces or cuttings thereof, assembled",2831,Tanned or dressed furskins
430310,Articles of apparel and clothing accessories,2832,"Articles of apparel, clothing accessories and other articles of furskin (except headgear)"
430390,Other,2832,"Articles of apparel, clothing accessories and other articles of furskin (except headgear)"
430400,Artificial fur and articles thereof.,2833,Artificial fur and articles thereof (except headgear)
440110,"Fuel wood, in logs, in billets, in twigs, in faggots or in similar forms",0313,"Fuel wood, in logs, in billets, in twigs, in faggots or in similar forms"
440121,Wood in chips or particles :-- Coniferous,3123,Wood in chips or particles
440122,Wood in chips or particles :-- Non-coniferous,3123,Wood in chips or particles
440130,"Sawdust and wood waste and scrap, whether or not agglomerated in logs, briquettes, pellets or similar forms",3928,Sawdust and wood waste and scrap
440200,"Wood charcoal (including shell or nut charcoal), whether or not agglomerated.",3451,Wood charcoal
440310,"Treated with paint, stains, creosote or other preservatives",3131,"Wood in the rough, treated with paint, stains, creosote or other preservatives"
440320,"Other, coniferous",0311,Logs of coniferous wood
440341,"Other, of tropical wood specified in Subheading Note 1 to this Chapter :-- Dark Red Meranti, Light Red Meranti and Meranti Bakau",0312,Logs of non-coniferous wood
440349,"Other, of tropical wood specified in Subheading Note 1 to this Chapter :-- Other",0312,Logs of non-coniferous wood
440391,Other :-- Of oak (Quercus spp.),0312,Logs of non-coniferous wood
440392,Other :-- Of beech (Fagus spp.),0312,Logs of non-coniferous wood
440399,Other,0312,Logs of non-coniferous wood
440410,Coniferous,0319,Other wood in the rough (including split poles and pickets)
440420,Non-coniferous,0319,Other wood in the rough (including split poles and pickets)
440500,Wood wool; wood flour.,3122,Wood wool; wood flour
440610,Not impregnated,311,"Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm; railway or tramway"
440690,Other,3132,"Railway or tramway sleepers (cross- ties) of wood, impregnated"
440710,Coniferous,311,"Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm; railway or tramway"
440724,"Of tropical wood specified in Subheading Note 1 to this Chapter :-- Virola, Mahogany (Swietenia spp.), Imbuia and Balsa",311,"Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm; railway or tramway"
440725,"Of tropical wood specified in Subheading Note 1 to this Chapter :-- Dark Red Meranti, Light Red Meranti and Meranti Bakau",311,"Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm; railway or tramway"
440726,"Of tropical wood specified in Subheading Note 1 to this Chapter :-- White Lauan, White Meranti, White Seraya, Yellow Meranti and Alan",311,"Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm; railway or tramway"
440729,Of tropical wood specified in Subheading Note 1 to this Chapter :-- Other,311,"Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm; railway or tramway"
440791,Other :-- Of oak (Quercus spp.),311,"Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm; railway or tramway"
440792,Other :-- Of beech (Fagus spp.),311,"Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm; railway or tramway"
440799,Other,311,"Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm; railway or tramway"
440810,Coniferous,3151,"Veneer sheets and sheets for plywood and other wood sawn lengthwise,"
440831,"Of tropical wood specified in Subheading Note 1 to this Chapter :-- Dark Red Meranti, Light Red Meranti and Meranti Bakau",3151,"Veneer sheets and sheets for plywood and other wood sawn lengthwise,"
440839,Of tropical wood specified in Subheading Note 1 to this Chapter :-- Other,3151,"Veneer sheets and sheets for plywood and other wood sawn lengthwise,"
440890,Other,3151,"Veneer sheets and sheets for plywood and other wood sawn lengthwise,"
440910,Coniferous,3121,"Wood, continuously shaped along any of its edges or faces (including"
440920,Non-coniferous,3121,"Wood, continuously shaped along any of its edges or faces (including"
441011,"Of wood :-- Waferboard, including oriented strand board",3143,Particle board and similar board of wood or other ligneous materials
441019,Of wood :-- Other,3143,Particle board and similar board of wood or other ligneous materials
441090,Of other ligneous materials,3143,Particle board and similar board of wood or other ligneous materials
441111,Fibreboard of a density exceeding 0.8 g/cm3 :-- Not mechanically worked or surface covered,3144,Fibreboard of wood or other ligneous materials
441119,Fibreboard of a density exceeding 0.8 g/cm3 :-- Other,3144,Fibreboard of wood or other ligneous materials
441121,Fibreboard of a density exceeding 0.5 g/cm3 but not exceeding 0.8 g/cm3 :-- Not mechanically worked or surface covered,3144,Fibreboard of wood or other ligneous materials
441129,Fibreboard of a density exceeding 0.5 g/cm3 but not exceeding 0.8 g/cm3 :-- Other,3144,Fibreboard of wood or other ligneous materials
441131,Fibreboard of a density exceeding 0.35 g/cm3 but not exceeding 0.5 g/cm3 :-- Not mechanically worked or surface covered,3144,Fibreboard of wood or other ligneous materials
441139,Fibreboard of a density exceeding 0.35 g/cm3 but not exceeding 0.5 g/cm3 :-- Other,3144,Fibreboard of wood or other ligneous materials
441191,Other :-- Not mechanically worked or surface covered,3144,Fibreboard of wood or other ligneous materials
441199,Other,3144,Fibreboard of wood or other ligneous materials
441213,"Plywood consisting solely of sheets of wood, each ply not exceeding 6 mm thickness :-- With at least one outer ply of tropical wood specified in Subheading Note 1 to this Chapter",3141,Plywood consisting solely of sheets of wood
441214,"Plywood consisting solely of sheets of wood, each ply not exceeding 6 mm thickness :-- Other, with at least one outer ply of non-coniferous wood",3141,Plywood consisting solely of sheets of wood
441219,"Plywood consisting solely of sheets of wood, each ply not exceeding 6 mm thickness :-- Other",3141,Plywood consisting solely of sheets of wood
